month,commodity,state,district,unit,min_price,max_price,modal_price
2025-05,Maize,Maharashtra,Nashik,Quintal,2070.0,2634.0,2352.0
2025-05,Maize,Maharashtra,Pune,Quintal,2040.0,2596.0,2318.0
2025-05,Maize,Maharashtra,Ahmednagar,Quintal,1921.0,2445.0,2183.0
2025-05,Maize,Maharashtra,Jalgaon,Quintal,1940.0,2468.0,2204.0
2025-05,Soybean,Maharashtra,Nashik,Quintal,3887.0,4947.0,4417.0
2025-05,Soybean,Maharashtra,Pune,Quintal,4232.0,5386.0,4809.0
2025-05,Soybean,Maharashtra,Ahmednagar,Quintal,4479.0,5701.0,5090.0
2025-05,Soybean,Maharashtra,Jalgaon,Quintal,4448.0,5660.0,5054.0
2025-05,Onion,Maharashtra,Nashik,Quintal,1643.0,2091.0,1867.0
2025-05,Onion,Maharashtra,Pune,Quintal,1412.0,1796.0,1604.0
2025-05,Onion,Maharashtra,Ahmednagar,Quintal,1844.0,2348.0,2096.0
2025-05,Onion,Maharashtra,Jalgaon,Quintal,1690.0,2150.0,1920.0
2025-05,Tomato,Maharashtra,Nashik,Quintal,1763.0,2243.0,2003.0
2025-05,Tomato,Maharashtra,Pune,Quintal,1339.0,1705.0,1522.0
2025-05,Tomato,Maharashtra,Ahmednagar,Quintal,1465.0,1865.0,1665.0
2025-05,Tomato,Maharashtra,Jalgaon,Quintal,1452.0,1848.0,1650.0
2025-05,Wheat,Maharashtra,Nashik,Quintal,2158.0,2746.0,2452.0
2025-05,Wheat,Maharashtra,Pune,Quintal,2115.0,2691.0,2403.0
2025-05,Wheat,Maharashtra,Ahmednagar,Quintal,2057.0,2619.0,2338.0
2025-05,Wheat,Maharashtra,Jalgaon,Quintal,2045.0,2603.0,2324.0
2025-05,Fodder,Maharashtra,Nashik,Quintal,326.0,416.0,371.0
2025-05,Fodder,Maharashtra,Pune,Quintal,319.0,407.0,363.0
2025-05,Fodder,Maharashtra,Ahmednagar,Quintal,316.0,402.0,359.0
2025-05,Fodder,Maharashtra,Jalgaon,Quintal,332.0,422.0,377.0
2025-05,Poultry,Maharashtra,Nashik,Kg,87.0,111.0,99.0
2025-05,Poultry,Maharashtra,Pune,Kg,87.0,111.0,99.0
2025-05,Poultry,Maharashtra,Ahmednagar,Kg,82.0,104.0,93.0
2025-05,Poultry,Maharashtra,Jalgaon,Kg,84.0,106.0,95.0
2025-05,MilkCow,Maharashtra,Nashik,Litre,33.0,43.0,38.0
2025-05,MilkCow,Maharashtra,Pune,Litre,35.0,45.0,40.0
2025-05,MilkCow,Maharashtra,Ahmednagar,Litre,33.0,43.0,38.0
2025-05,MilkCow,Maharashtra,Jalgaon,Litre,36.0,46.0,41.0
2025-06,Maize,Maharashtra,Nashik,Quintal,1991.0,2533.0,2262.0
2025-06,Maize,Maharashtra,Pune,Quintal,1948.0,2480.0,2214.0
2025-06,Maize,Maharashtra,Ahmednagar,Quintal,2010.0,2558.0,2284.0
2025-06,Maize,Maharashtra,Jalgaon,Quintal,1993.0,2537.0,2265.0
2025-06,Soybean,Maharashtra,Nashik,Quintal,4197.0,5341.0,4769.0
2025-06,Soybean,Maharashtra,Pune,Quintal,4212.0,5360.0,4786.0
2025-06,Soybean,Maharashtra,Ahmednagar,Quintal,3903.0,4967.0,4435.0
2025-06,Soybean,Maharashtra,Jalgaon,Quintal,4495.0,5721.0,5108.0
2025-06,Onion,Maharashtra,Nashik,Quintal,1412.0,1796.0,1604.0
2025-06,Onion,Maharashtra,Pune,Quintal,1392.0,1772.0,1582.0
2025-06,Onion,Maharashtra,Ahmednagar,Quintal,1383.0,1761.0,1572.0
2025-06,Onion,Maharashtra,Jalgaon,Quintal,1676.0,2134.0,1905.0
2025-06,Tomato,Maharashtra,Nashik,Quintal,1176.0,1496.0,1336.0
2025-06,Tomato,Maharashtra,Pune,Quintal,1768.0,2250.0,2009.0
2025-06,Tomato,Maharashtra,Ahmednagar,Quintal,1584.0,2016.0,1800.0
2025-06,Tomato,Maharashtra,Jalgaon,Quintal,1023.0,1303.0,1163.0
2025-06,Wheat,Maharashtra,Nashik,Quintal,2107.0,2681.0,2394.0
2025-06,Wheat,Maharashtra,Pune,Quintal,2027.0,2579.0,2303.0
2025-06,Wheat,Maharashtra,Ahmednagar,Quintal,2167.0,2759.0,2463.0
2025-06,Wheat,Maharashtra,Jalgaon,Quintal,2158.0,2746.0,2452.0
2025-06,Fodder,Maharashtra,Nashik,Quintal,328.0,418.0,373.0
2025-06,Fodder,Maharashtra,Pune,Quintal,315.0,401.0,358.0
2025-06,Fodder,Maharashtra,Ahmednagar,Quintal,320.0,408.0,364.0
2025-06,Fodder,Maharashtra,Jalgaon,Quintal,316.0,402.0,359.0
2025-06,Poultry,Maharashtra,Nashik,Kg,92.0,118.0,105.0
2025-06,Poultry,Maharashtra,Pune,Kg,90.0,114.0,102.0
2025-06,Poultry,Maharashtra,Ahmednagar,Kg,86.0,110.0,98.0
2025-06,Poultry,Maharashtra,Jalgaon,Kg,87.0,111.0,99.0
2025-06,MilkCow,Maharashtra,Nashik,Litre,36.0,46.0,41.0
2025-06,MilkCow,Maharashtra,Pune,Litre,34.0,44.0,39.0
2025-06,MilkCow,Maharashtra,Ahmednagar,Litre,35.0,45.0,40.0
2025-06,MilkCow,Maharashtra,Jalgaon,Litre,35.0,45.0,40.0
2025-07,Maize,Maharashtra,Nashik,Quintal,1964.0,2500.0,2232.0
2025-07,Maize,Maharashtra,Pune,Quintal,2042.0,2600.0,2321.0
2025-07,Maize,Maharashtra,Ahmednagar,Quintal,2000.0,2546.0,2273.0
2025-07,Maize,Maharashtra,Jalgaon,Quintal,2000.0,2546.0,2273.0
2025-07,Soybean,Maharashtra,Nashik,Quintal,4222.0,5374.0,4798.0
2025-07,Soybean,Maharashtra,Pune,Quintal,3906.0,4972.0,4439.0
2025-07,Soybean,Maharashtra,Ahmednagar,Quintal,4536.0,5774.0,5155.0
2025-07,Soybean,Maharashtra,Jalgaon,Quintal,4156.0,5290.0,4723.0
2025-07,Onion,Maharashtra,Nashik,Quintal,1348.0,1716.0,1532.0
2025-07,Onion,Maharashtra,Pune,Quintal,1634.0,2080.0,1857.0
2025-07,Onion,Maharashtra,Ahmednagar,Quintal,1419.0,1805.0,1612.0
2025-07,Onion,Maharashtra,Jalgaon,Quintal,1485.0,1891.0,1688.0
2025-07,Tomato,Maharashtra,Nashik,Quintal,1398.0,1780.0,1589.0
2025-07,Tomato,Maharashtra,Pune,Quintal,1188.0,1512.0,1350.0
2025-07,Tomato,Maharashtra,Ahmednagar,Quintal,1324.0,1686.0,1505.0
2025-07,Tomato,Maharashtra,Jalgaon,Quintal,1575.0,2005.0,1790.0
2025-07,Wheat,Maharashtra,Nashik,Quintal,2014.0,2564.0,2289.0
2025-07,Wheat,Maharashtra,Pune,Quintal,2111.0,2687.0,2399.0
2025-07,Wheat,Maharashtra,Ahmednagar,Quintal,2097.0,2669.0,2383.0
2025-07,Wheat,Maharashtra,Jalgaon,Quintal,2170.0,2762.0,2466.0
2025-07,Fodder,Maharashtra,Nashik,Quintal,310.0,394.0,352.0
2025-07,Fodder,Maharashtra,Pune,Quintal,318.0,404.0,361.0
2025-07,Fodder,Maharashtra,Ahmednagar,Quintal,313.0,399.0,356.0
2025-07,Fodder,Maharashtra,Jalgaon,Quintal,309.0,393.0,351.0
2025-07,Poultry,Maharashtra,Nashik,Kg,83.0,105.0,94.0
2025-07,Poultry,Maharashtra,Pune,Kg,86.0,110.0,98.0
2025-07,Poultry,Maharashtra,Ahmednagar,Kg,82.0,104.0,93.0
2025-07,Poultry,Maharashtra,Jalgaon,Kg,82.0,104.0,93.0
2025-07,MilkCow,Maharashtra,Nashik,Litre,36.0,46.0,41.0
2025-07,MilkCow,Maharashtra,Pune,Litre,34.0,44.0,39.0
2025-07,MilkCow,Maharashtra,Ahmednagar,Litre,33.0,43.0,38.0
2025-07,MilkCow,Maharashtra,Jalgaon,Litre,34.0,44.0,39.0
2025-08,Maize,Maharashtra,Nashik,Quintal,1926.0,2452.0,2189.0
2025-08,Maize,Maharashtra,Pune,Quintal,2054.0,2614.0,2334.0
2025-08,Maize,Maharashtra,Ahmednagar,Quintal,1989.0,2531.0,2260.0
2025-08,Maize,Maharashtra,Jalgaon,Quintal,2081.0,2649.0,2365.0
2025-08,Soybean,Maharashtra,Nashik,Quintal,3960.0,5040.0,4500.0
2025-08,Soybean,Maharashtra,Pune,Quintal,4016.0,5112.0,4564.0
2025-08,Soybean,Maharashtra,Ahmednagar,Quintal,4521.0,5755.0,5138.0
2025-08,Soybean,Maharashtra,Jalgaon,Quintal,4052.0,5156.0,4604.0
2025-08,Onion,Maharashtra,Nashik,Quintal,1888.0,2402.0,2145.0
2025-08,Onion,Maharashtra,Pune,Quintal,1861.0,2369.0,2115.0
2025-08,Onion,Maharashtra,Ahmednagar,Quintal,1701.0,2165.0,1933.0
2025-08,Onion,Maharashtra,Jalgaon,Quintal,1925.0,2451.0,2188.0
2025-08,Tomato,Maharashtra,Nashik,Quintal,1425.0,1813.0,1619.0
2025-08,Tomato,Maharashtra,Pune,Quintal,998.0,1270.0,1134.0
2025-08,Tomato,Maharashtra,Ahmednagar,Quintal,1765.0,2247.0,2006.0
2025-08,Tomato,Maharashtra,Jalgaon,Quintal,1781.0,2267.0,2024.0
2025-08,Wheat,Maharashtra,Nashik,Quintal,2130.0,2712.0,2421.0
2025-08,Wheat,Maharashtra,Pune,Quintal,2155.0,2743.0,2449.0
2025-08,Wheat,Maharashtra,Ahmednagar,Quintal,2101.0,2673.0,2387.0
2025-08,Wheat,Maharashtra,Jalgaon,Quintal,2171.0,2763.0,2467.0
2025-08,Fodder,Maharashtra,Nashik,Quintal,338.0,430.0,384.0
2025-08,Fodder,Maharashtra,Pune,Quintal,336.0,428.0,382.0
2025-08,Fodder,Maharashtra,Ahmednagar,Quintal,338.0,430.0,384.0
2025-08,Fodder,Maharashtra,Jalgaon,Quintal,327.0,417.0,372.0
2025-08,Poultry,Maharashtra,Nashik,Kg,94.0,120.0,107.0
2025-08,Poultry,Maharashtra,Pune,Kg,81.0,103.0,92.0
2025-08,Poultry,Maharashtra,Ahmednagar,Kg,82.0,104.0,93.0
2025-08,Poultry,Maharashtra,Jalgaon,Kg,90.0,114.0,102.0
2025-08,MilkCow,Maharashtra,Nashik,Litre,34.0,44.0,39.0
2025-08,MilkCow,Maharashtra,Pune,Litre,33.0,43.0,38.0
2025-08,MilkCow,Maharashtra,Ahmednagar,Litre,35.0,45.0,40.0
2025-08,MilkCow,Maharashtra,Jalgaon,Litre,33.0,43.0,38.0
2025-09,Maize,Maharashtra,Nashik,Quintal,2088.0,2658.0,2373.0
2025-09,Maize,Maharashtra,Pune,Quintal,1884.0,2398.0,2141.0
2025-09,Maize,Maharashtra,Ahmednagar,Quintal,2035.0,2589.0,2312.0
2025-09,Maize,Maharashtra,Jalgaon,Quintal,1998.0,2542.0,2270.0
2025-09,Soybean,Maharashtra,Nashik,Quintal,4283.0,5451.0,4867.0
2025-09,Soybean,Maharashtra,Pune,Quintal,4262.0,5424.0,4843.0
2025-09,Soybean,Maharashtra,Ahmednagar,Quintal,4278.0,5444.0,4861.0
2025-09,Soybean,Maharashtra,Jalgaon,Quintal,4247.0,5405.0,4826.0
2025-09,Onion,Maharashtra,Nashik,Quintal,1366.0,1738.0,1552.0
2025-09,Onion,Maharashtra,Pune,Quintal,1565.0,1991.0,1778.0
2025-09,Onion,Maharashtra,Ahmednagar,Quintal,1688.0,2148.0,1918.0
2025-09,Onion,Maharashtra,Jalgaon,Quintal,1639.0,2087.0,1863.0
2025-09,Tomato,Maharashtra,Nashik,Quintal,1171.0,1491.0,1331.0
2025-09,Tomato,Maharashtra,Pune,Quintal,983.0,1251.0,1117.0
2025-09,Tomato,Maharashtra,Ahmednagar,Quintal,1291.0,1643.0,1467.0
2025-09,Tomato,Maharashtra,Jalgaon,Quintal,1045.0,1329.0,1187.0
2025-09,Wheat,Maharashtra,Nashik,Quintal,2131.0,2713.0,2422.0
2025-09,Wheat,Maharashtra,Pune,Quintal,2048.0,2606.0,2327.0
2025-09,Wheat,Maharashtra,Ahmednagar,Quintal,2057.0,2619.0,2338.0
2025-09,Wheat,Maharashtra,Jalgaon,Quintal,2112.0,2688.0,2400.0
2025-09,Fodder,Maharashtra,Nashik,Quintal,324.0,412.0,368.0
2025-09,Fodder,Maharashtra,Pune,Quintal,319.0,405.0,362.0
2025-09,Fodder,Maharashtra,Ahmednagar,Quintal,316.0,402.0,359.0
2025-09,Fodder,Maharashtra,Jalgaon,Quintal,328.0,418.0,373.0
2025-09,Poultry,Maharashtra,Nashik,Kg,83.0,105.0,94.0
2025-09,Poultry,Maharashtra,Pune,Kg,82.0,104.0,93.0
2025-09,Poultry,Maharashtra,Ahmednagar,Kg,85.0,109.0,97.0
2025-09,Poultry,Maharashtra,Jalgaon,Kg,92.0,116.0,104.0
2025-09,MilkCow,Maharashtra,Nashik,Litre,34.0,44.0,39.0
2025-09,MilkCow,Maharashtra,Pune,Litre,36.0,46.0,41.0
2025-09,MilkCow,Maharashtra,Ahmednagar,Litre,36.0,46.0,41.0
2025-09,MilkCow,Maharashtra,Jalgaon,Litre,36.0,46.0,41.0
2025-10,Maize,Maharashtra,Nashik,Quintal,2171.0,2763.0,2467.0
2025-10,Maize,Maharashtra,Pune,Quintal,2084.0,2652.0,2368.0
2025-10,Maize,Maharashtra,Ahmednagar,Quintal,2138.0,2722.0,2430.0
2025-10,Maize,Maharashtra,Jalgaon,Quintal,2137.0,2719.0,2428.0
2025-10,Soybean,Maharashtra,Nashik,Quintal,4345.0,5529.0,4937.0
2025-10,Soybean,Maharashtra,Pune,Quintal,4468.0,5686.0,5077.0
2025-10,Soybean,Maharashtra,Ahmednagar,Quintal,4196.0,5340.0,4768.0
2025-10,Soybean,Maharashtra,Jalgaon,Quintal,4115.0,5237.0,4676.0
2025-10,Onion,Maharashtra,Nashik,Quintal,1665.0,2119.0,1892.0
2025-10,Onion,Maharashtra,Pune,Quintal,2076.0,2642.0,2359.0
2025-10,Onion,Maharashtra,Ahmednagar,Quintal,1749.0,2225.0,1987.0
2025-10,Onion,Maharashtra,Jalgaon,Quintal,1693.0,2155.0,1924.0
2025-10,Tomato,Maharashtra,Nashik,Quintal,1516.0,1930.0,1723.0
2025-10,Tomato,Maharashtra,Pune,Quintal,1469.0,1869.0,1669.0
2025-10,Tomato,Maharashtra,Ahmednagar,Quintal,1332.0,1696.0,1514.0
2025-10,Tomato,Maharashtra,Jalgaon,Quintal,1670.0,2126.0,1898.0
2025-10,Wheat,Maharashtra,Nashik,Quintal,2227.0,2835.0,2531.0
2025-10,Wheat,Maharashtra,Pune,Quintal,2238.0,2848.0,2543.0
2025-10,Wheat,Maharashtra,Ahmednagar,Quintal,2165.0,2755.0,2460.0
2025-10,Wheat,Maharashtra,Jalgaon,Quintal,2189.0,2787.0,2488.0
2025-10,Fodder,Maharashtra,Nashik,Quintal,332.0,422.0,377.0
2025-10,Fodder,Maharashtra,Pune,Quintal,334.0,424.0,379.0
2025-10,Fodder,Maharashtra,Ahmednagar,Quintal,346.0,440.0,393.0
2025-10,Fodder,Maharashtra,Jalgaon,Quintal,347.0,441.0,394.0
2025-10,Poultry,Maharashtra,Nashik,Kg,93.0,119.0,106.0
2025-10,Poultry,Maharashtra,Pune,Kg,90.0,114.0,102.0
2025-10,Poultry,Maharashtra,Ahmednagar,Kg,92.0,118.0,105.0
2025-10,Poultry,Maharashtra,Jalgaon,Kg,99.0,127.0,113.0
2025-10,MilkCow,Maharashtra,Nashik,Litre,36.0,46.0,41.0
2025-10,MilkCow,Maharashtra,Pune,Litre,38.0,48.0,43.0
2025-10,MilkCow,Maharashtra,Ahmednagar,Litre,38.0,48.0,43.0
2025-10,MilkCow,Maharashtra,Jalgaon,Litre,37.0,47.0,42.0
2025-11,Maize,Maharashtra,Nashik,Quintal,2029.0,2583.0,2306.0
2025-11,Maize,Maharashtra,Pune,Quintal,2086.0,2656.0,2371.0
2025-11,Maize,Maharashtra,Ahmednagar,Quintal,2205.0,2807.0,2506.0
2025-11,Maize,Maharashtra,Jalgaon,Quintal,2121.0,2699.0,2410.0
2025-11,Soybean,Maharashtra,Nashik,Quintal,4482.0,5704.0,5093.0
2025-11,Soybean,Maharashtra,Pune,Quintal,4596.0,5850.0,5223.0
2025-11,Soybean,Maharashtra,Ahmednagar,Quintal,4203.0,5349.0,4776.0
2025-11,Soybean,Maharashtra,Jalgaon,Quintal,4213.0,5361.0,4787.0
2025-11,Onion,Maharashtra,Nashik,Quintal,1832.0,2332.0,2082.0
2025-11,Onion,Maharashtra,Pune,Quintal,1621.0,2063.0,1842.0
2025-11,Onion,Maharashtra,Ahmednagar,Quintal,1689.0,2149.0,1919.0
2025-11,Onion,Maharashtra,Jalgaon,Quintal,1579.0,2009.0,1794.0
2025-11,Tomato,Maharashtra,Nashik,Quintal,1412.0,1798.0,1605.0
2025-11,Tomato,Maharashtra,Pune,Quintal,1281.0,1631.0,1456.0
2025-11,Tomato,Maharashtra,Ahmednagar,Quintal,1155.0,1469.0,1312.0
2025-11,Tomato,Maharashtra,Jalgaon,Quintal,1578.0,2008.0,1793.0
2025-11,Wheat,Maharashtra,Nashik,Quintal,2128.0,2708.0,2418.0
2025-11,Wheat,Maharashtra,Pune,Quintal,2231.0,2839.0,2535.0
2025-11,Wheat,Maharashtra,Ahmednagar,Quintal,2144.0,2728.0,2436.0
2025-11,Wheat,Maharashtra,Jalgaon,Quintal,2275.0,2895.0,2585.0
2025-11,Fodder,Maharashtra,Nashik,Quintal,339.0,431.0,385.0
2025-11,Fodder,Maharashtra,Pune,Quintal,326.0,416.0,371.0
2025-11,Fodder,Maharashtra,Ahmednagar,Quintal,337.0,429.0,383.0
2025-11,Fodder,Maharashtra,Jalgaon,Quintal,334.0,424.0,379.0
2025-11,Poultry,Maharashtra,Nashik,Kg,97.0,123.0,110.0
2025-11,Poultry,Maharashtra,Pune,Kg,96.0,122.0,109.0
2025-11,Poultry,Maharashtra,Ahmednagar,Kg,98.0,124.0,111.0
2025-11,Poultry,Maharashtra,Jalgaon,Kg,89.0,113.0,101.0
2025-11,MilkCow,Maharashtra,Nashik,Litre,38.0,48.0,43.0
2025-11,MilkCow,Maharashtra,Pune,Litre,37.0,47.0,42.0
2025-11,MilkCow,Maharashtra,Ahmednagar,Litre,36.0,46.0,41.0
2025-11,MilkCow,Maharashtra,Jalgaon,Litre,36.0,46.0,41.0
2025-12,Maize,Maharashtra,Nashik,Quintal,2014.0,2564.0,2289.0
2025-12,Maize,Maharashtra,Pune,Quintal,2126.0,2706.0,2416.0
2025-12,Maize,Maharashtra,Ahmednagar,Quintal,1980.0,2520.0,2250.0
2025-12,Maize,Maharashtra,Jalgaon,Quintal,2026.0,2578.0,2302.0
2025-12,Soybean,Maharashtra,Nashik,Quintal,4631.0,5895.0,5263.0
2025-12,Soybean,Maharashtra,Pune,Quintal,4641.0,5907.0,5274.0
2025-12,Soybean,Maharashtra,Ahmednagar,Quintal,4675.0,5951.0,5313.0
2025-12,Soybean,Maharashtra,Jalgaon,Quintal,4419.0,5625.0,5022.0
2025-12,Onion,Maharashtra,Nashik,Quintal,2014.0,2564.0,2289.0
2025-12,Onion,Maharashtra,Pune,Quintal,1872.0,2382.0,2127.0
2025-12,Onion,Maharashtra,Ahmednagar,Quintal,1522.0,1936.0,1729.0
2025-12,Onion,Maharashtra,Jalgaon,Quintal,1477.0,1879.0,1678.0
2025-12,Tomato,Maharashtra,Nashik,Quintal,1363.0,1735.0,1549.0
2025-12,Tomato,Maharashtra,Pune,Quintal,1553.0,1977.0,1765.0
2025-12,Tomato,Maharashtra,Ahmednagar,Quintal,1590.0,2024.0,1807.0
2025-12,Tomato,Maharashtra,Jalgaon,Quintal,1371.0,1745.0,1558.0
2025-12,Wheat,Maharashtra,Nashik,Quintal,2240.0,2852.0,2546.0
2025-12,Wheat,Maharashtra,Pune,Quintal,2185.0,2781.0,2483.0
2025-12,Wheat,Maharashtra,Ahmednagar,Quintal,2227.0,2835.0,2531.0
2025-12,Wheat,Maharashtra,Jalgaon,Quintal,2304.0,2932.0,2618.0
2025-12,Fodder,Maharashtra,Nashik,Quintal,348.0,444.0,396.0
2025-12,Fodder,Maharashtra,Pune,Quintal,336.0,428.0,382.0
2025-12,Fodder,Maharashtra,Ahmednagar,Quintal,356.0,452.0,404.0
2025-12,Fodder,Maharashtra,Jalgaon,Quintal,333.0,423.0,378.0
2025-12,Poultry,Maharashtra,Nashik,Kg,92.0,118.0,105.0
2025-12,Poultry,Maharashtra,Pune,Kg,86.0,110.0,98.0
2025-12,Poultry,Maharashtra,Ahmednagar,Kg,94.0,120.0,107.0
2025-12,Poultry,Maharashtra,Jalgaon,Kg,88.0,112.0,100.0
2025-12,MilkCow,Maharashtra,Nashik,Litre,36.0,46.0,41.0
2025-12,MilkCow,Maharashtra,Pune,Litre,37.0,47.0,42.0
2025-12,MilkCow,Maharashtra,Ahmednagar,Litre,37.0,47.0,42.0
2025-12,MilkCow,Maharashtra,Jalgaon,Litre,37.0,47.0,42.0
2026-01,Maize,Maharashtra,Nashik,Quintal,1972.0,2510.0,2241.0
2026-01,Maize,Maharashtra,Pune,Quintal,2001.0,2547.0,2274.0
2026-01,Maize,Maharashtra,Ahmednagar,Quintal,1896.0,2412.0,2154.0
2026-01,Maize,Maharashtra,Jalgaon,Quintal,1955.0,2489.0,2222.0
2026-01,Soybean,Maharashtra,Nashik,Quintal,3965.0,5047.0,4506.0
2026-01,Soybean,Maharashtra,Pune,Quintal,4349.0,5535.0,4942.0
2026-01,Soybean,Maharashtra,Ahmednagar,Quintal,4171.0,5309.0,4740.0
2026-01,Soybean,Maharashtra,Jalgaon,Quintal,4144.0,5274.0,4709.0
2026-01,Onion,Maharashtra,Nashik,Quintal,1618.0,2060.0,1839.0
2026-01,Onion,Maharashtra,Pune,Quintal,2000.0,2546.0,2273.0
2026-01,Onion,Maharashtra,Ahmednagar,Quintal,1763.0,2243.0,2003.0
2026-01,Onion,Maharashtra,Jalgaon,Quintal,1699.0,2163.0,1931.0
2026-01,Tomato,Maharashtra,Nashik,Quintal,1673.0,2129.0,1901.0
2026-01,Tomato,Maharashtra,Pune,Quintal,1771.0,2253.0,2012.0
2026-01,Tomato,Maharashtra,Ahmednagar,Quintal,1217.0,1549.0,1383.0
2026-01,Tomato,Maharashtra,Jalgaon,Quintal,1535.0,1953.0,1744.0
2026-01,Wheat,Maharashtra,Nashik,Quintal,2196.0,2794.0,2495.0
2026-01,Wheat,Maharashtra,Pune,Quintal,2119.0,2697.0,2408.0
2026-01,Wheat,Maharashtra,Ahmednagar,Quintal,2174.0,2768.0,2471.0
2026-01,Wheat,Maharashtra,Jalgaon,Quintal,2093.0,2663.0,2378.0
2026-01,Fodder,Maharashtra,Nashik,Quintal,322.0,410.0,366.0
2026-01,Fodder,Maharashtra,Pune,Quintal,317.0,403.0,360.0
2026-01,Fodder,Maharashtra,Ahmednagar,Quintal,323.0,411.0,367.0
2026-01,Fodder,Maharashtra,Jalgaon,Quintal,324.0,412.0,368.0
2026-01,Poultry,Maharashtra,Nashik,Kg,90.0,114.0,102.0
2026-01,Poultry,Maharashtra,Pune,Kg,94.0,120.0,107.0
2026-01,Poultry,Maharashtra,Ahmednagar,Kg,93.0,119.0,106.0
2026-01,Poultry,Maharashtra,Jalgaon,Kg,92.0,118.0,105.0
2026-01,MilkCow,Maharashtra,Nashik,Litre,35.0,45.0,40.0
2026-01,MilkCow,Maharashtra,Pune,Litre,35.0,45.0,40.0
2026-01,MilkCow,Maharashtra,Ahmednagar,Litre,36.0,46.0,41.0
2026-01,MilkCow,Maharashtra,Jalgaon,Litre,36.0,46.0,41.0
2026-02,Maize,Maharashtra,Nashik,Quintal,1892.0,2408.0,2150.0
2026-02,Maize,Maharashtra,Pune,Quintal,1942.0,2472.0,2207.0
2026-02,Maize,Maharashtra,Ahmednagar,Quintal,1927.0,2453.0,2190.0
2026-02,Maize,Maharashtra,Jalgaon,Quintal,2034.0,2588.0,2311.0
2026-02,Soybean,Maharashtra,Nashik,Quintal,4272.0,5438.0,4855.0
2026-02,Soybean,Maharashtra,Pune,Quintal,4506.0,5736.0,5121.0
2026-02,Soybean,Maharashtra,Ahmednagar,Quintal,4247.0,5405.0,4826.0
2026-02,Soybean,Maharashtra,Jalgaon,Quintal,4078.0,5190.0,4634.0
2026-02,Onion,Maharashtra,Nashik,Quintal,1364.0,1736.0,1550.0
2026-02,Onion,Maharashtra,Pune,Quintal,1400.0,1782.0,1591.0
2026-02,Onion,Maharashtra,Ahmednagar,Quintal,1412.0,1796.0,1604.0
2026-02,Onion,Maharashtra,Jalgaon,Quintal,1489.0,1895.0,1692.0
2026-02,Tomato,Maharashtra,Nashik,Quintal,1082.0,1378.0,1230.0
2026-02,Tomato,Maharashtra,Pune,Quintal,1485.0,1889.0,1687.0
2026-02,Tomato,Maharashtra,Ahmednagar,Quintal,1514.0,1926.0,1720.0
2026-02,Tomato,Maharashtra,Jalgaon,Quintal,1814.0,2308.0,2061.0
2026-02,Wheat,Maharashtra,Nashik,Quintal,2144.0,2728.0,2436.0
2026-02,Wheat,Maharashtra,Pune,Quintal,2108.0,2682.0,2395.0
2026-02,Wheat,Maharashtra,Ahmednagar,Quintal,2092.0,2662.0,2377.0
2026-02,Wheat,Maharashtra,Jalgaon,Quintal,2189.0,2787.0,2488.0
2026-02,Fodder,Maharashtra,Nashik,Quintal,313.0,399.0,356.0
2026-02,Fodder,Maharashtra,Pune,Quintal,312.0,398.0,355.0
2026-02,Fodder,Maharashtra,Ahmednagar,Quintal,321.0,409.0,365.0
2026-02,Fodder,Maharashtra,Jalgaon,Quintal,315.0,401.0,358.0
2026-02,Poultry,Maharashtra,Nashik,Kg,91.0,115.0,103.0
2026-02,Poultry,Maharashtra,Pune,Kg,83.0,105.0,94.0
2026-02,Poultry,Maharashtra,Ahmednagar,Kg,83.0,105.0,94.0
2026-02,Poultry,Maharashtra,Jalgaon,Kg,93.0,119.0,106.0
2026-02,MilkCow,Maharashtra,Nashik,Litre,36.0,46.0,41.0
2026-02,MilkCow,Maharashtra,Pune,Litre,35.0,45.0,40.0
2026-02,MilkCow,Maharashtra,Ahmednagar,Litre,35.0,45.0,40.0
2026-02,MilkCow,Maharashtra,Jalgaon,Litre,36.0,46.0,41.0
2026-03,Maize,Maharashtra,Nashik,Quintal,1918.0,2442.0,2180.0
2026-03,Maize,Maharashtra,Pune,Quintal,1972.0,2510.0,2241.0
2026-03,Maize,Maharashtra,Ahmednagar,Quintal,1925.0,2449.0,2187.0
2026-03,Maize,Maharashtra,Jalgaon,Quintal,2001.0,2547.0,2274.0
2026-03,Soybean,Maharashtra,Nashik,Quintal,4543.0,5783.0,5163.0
2026-03,Soybean,Maharashtra,Pune,Quintal,4023.0,5121.0,4572.0
2026-03,Soybean,Maharashtra,Ahmednagar,Quintal,4641.0,5907.0,5274.0
2026-03,Soybean,Maharashtra,Jalgaon,Quintal,4502.0,5730.0,5116.0
2026-03,Onion,Maharashtra,Nashik,Quintal,1631.0,2075.0,1853.0
2026-03,Onion,Maharashtra,Pune,Quintal,1984.0,2524.0,2254.0
2026-03,Onion,Maharashtra,Ahmednagar,Quintal,1407.0,1791.0,1599.0
2026-03,Onion,Maharashtra,Jalgaon,Quintal,1808.0,2300.0,2054.0
2026-03,Tomato,Maharashtra,Nashik,Quintal,1337.0,1701.0,1519.0
2026-03,Tomato,Maharashtra,Pune,Quintal,1815.0,2311.0,2063.0
2026-03,Tomato,Maharashtra,Ahmednagar,Quintal,1353.0,1721.0,1537.0
2026-03,Tomato,Maharashtra,Jalgaon,Quintal,1033.0,1315.0,1174.0
